venue_id,venue_name,normalized_name,name_type,valid_from,valid_to,date_precision,source_basis,notes
VEN-000060,Kiel Center,kielcenter,HISTORICAL_OR_ALIAS,,,,Oklahoma media guide / official schedules / authorized conference-tournament site reference / NCAA tournament site research.,Registered during oklahoma onboarding current-main rebase.
VEN-000097,Special Events Center,specialeventscenter,HISTORICAL_OR_ALIAS,,,,Oklahoma media guide / official schedules / authorized conference-tournament site reference / NCAA tournament site research.,Registered during oklahoma onboarding current-main rebase.
VEN-000109,BJCC Coliseum,bjcccoliseum,HISTORICAL_OR_ALIAS,,,,Oklahoma media guide / official schedules / authorized conference-tournament site reference / NCAA tournament site research.,Registered during oklahoma onboarding current-main rebase.
VEN-000145,Pepsi Arena,pepsiarena,HISTORICAL_OR_ALIAS,,,,Oklahoma media guide / official schedules / authorized conference-tournament site reference / NCAA tournament site research.,Registered during oklahoma onboarding current-main rebase.
VEN-000340,McCasland Field House,mccaslandfieldhouse,PROJECT_DISPLAY,,,,Oklahoma media guide / official schedules / authorized conference-tournament site reference / NCAA tournament site research.,Registered during oklahoma onboarding current-main rebase.
VEN-000183,Compaq Center at San Jose,compaqcenteratsanjose,HISTORICAL_OR_ALIAS,,,,Oklahoma media guide / official schedules / authorized conference-tournament site reference / NCAA tournament site research.,Registered during oklahoma onboarding current-main rebase.
VEN-000341,OU Gymnasium,ougymnasium,PROJECT_DISPLAY,,,,Oklahoma Athletics facilities history / men's basketball historical media guide: OU Gymnasium home site beginning 1907; R.O.T.C. Armory replaced it in 1919; OU Field House opened for men's basketball with a 45-19 Kansas win on 1928-01-13 and remained the primary home through 1975; Lloyd Noble Center became the primary home beginning in December 1975.,
VEN-000342,R.O.T.C. Armory,rotcarmory,PROJECT_DISPLAY,,,,Oklahoma Athletics facilities history / men's basketball historical media guide: OU Gymnasium home site beginning 1907; R.O.T.C. Armory replaced it in 1919; OU Field House opened for men's basketball with a 45-19 Kansas win on 1928-01-13 and remained the primary home through 1975; Lloyd Noble Center became the primary home beginning in December 1975.,
VEN-000342,ROTC Armory,rotcarmory,HISTORICAL_OR_ALIAS,,,,Oklahoma Athletics facilities history / men's basketball historical media guide: OU Gymnasium home site beginning 1907; R.O.T.C. Armory replaced it in 1919; OU Field House opened for men's basketball with a 45-19 Kansas win on 1928-01-13 and remained the primary home through 1975; Lloyd Noble Center became the primary home beginning in December 1975.,Punctuation-free alias for R.O.T.C. Armory.
VEN-000343,Mississippi Coliseum,mississippicoliseum,PROJECT_DISPLAY,,,,Mississippi State Athletics official Jackson basketball history identifies Mississippi Coliseum as the Jackson venue beginning 1962-12-15; Mississippi Fairgrounds history corroborates the building as a 1962 facility.,Registered with Mississippi State historical HOME-site remediation; physical identity begins from the supported 1962 building chronology.
VEN-000343,The Big House,thebighouse,HISTORICAL_OR_ALIAS,,,,"Mississippi State Athletics, 2021-12-21, 'Bulldogs Back In The Big House,' explicitly identifies Mississippi Coliseum in Jackson as 'The Big House'.",Mississippi State Athletics-supported nickname for Mississippi Coliseum.
VEN-000011,Dunkin’ Donuts Center,dunkindonutscenter,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000008,St. Pete Times Forum,stpetetimesforum,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000028,Meadowlands Arena,meadowlandsarena,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000028,Continental Airlines Arena,continentalairlinesarena,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000028,IZOD Center,izodcenter,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000034,Mercedes-Benz Superdome,mercedesbenzsuperdome,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000344,Carolina Coliseum,carolinacoliseum,PROJECT_DISPLAY,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000344,Frank McGuire Arena,frankmcguirearena,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000345,Carolina Fieldhouse,carolinafieldhouse,PROJECT_DISPLAY,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000346,Carolina Gymnasium,carolinagymnasium,PROJECT_DISPLAY,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000346,Longstreet Theater,longstreettheater,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000040,Charlotte Coliseum (1955 building),charlottecoliseum1955building,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000041,Charlotte Coliseum (1988 building),charlottecoliseum1988building,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000347,Coliseo Rubén Rodríguez,coliseorubenrodriguez,PROJECT_DISPLAY,,,,Reciprocal 1999 Puerto Rico Shootout schedule evidence identifies Coliseo Rubén Rodríguez in Bayamón.,Registered during south-carolina onboarding current-main rebase.
VEN-000347,Ruben Rodriguez Coliseum,rubenrodriguezcoliseum,HISTORICAL_OR_ALIAS,,,,Reciprocal 1999 Puerto Rico Shootout schedule evidence identifies Coliseo Rubén Rodríguez in Bayamón.,Registered during south-carolina onboarding current-main rebase.
VEN-000348,Colonial Hall at The Greenbrier,colonialhallatthegreenbrier,PROJECT_DISPLAY,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000049,Carolina Center,carolinacenter,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000049,Colonial Center,colonialcenter,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000349,Desert Diamond Arena,desertdiamondarena,PROJECT_DISPLAY,,,,Arizona Tip-Off official 2023 event announcement.,Registered during south-carolina onboarding current-main rebase.
VEN-000349,Gila River Arena,gilariverarena,HISTORICAL_OR_ALIAS,,,,Arizona Tip-Off official 2023 event announcement.,Registered during south-carolina onboarding current-main rebase.
VEN-000058,Tallahassee-Leon County Civic Center,tallahasseeleoncountyciviccenter,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000350,Fifth Third Arena,fifththirdarena,PROJECT_DISPLAY,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000351,Gampel Pavilion,gampelpavilion,PROJECT_DISPLAY,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000351,Harry A. Gampel Pavilion,harryagampelpavilion,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000352,Hard Rock Hotel Riviera Maya Convention Center,hardrockhotelrivieramayaconventioncenter,PROJECT_DISPLAY,,,,Wichita State 2019 Cancun Challenge release; Cancun Challenge official FAQ; Hard Rock Hotel Riviera Maya facility material.,Registered during south-carolina onboarding current-main rebase.
VEN-000352,Hard Rock Hotel Riviera Maya Convention Center ballroom,hardrockhotelrivieramayaconventioncenterballroom,HISTORICAL_OR_ALIAS,,,,Wichita State 2019 Cancun Challenge release; Cancun Challenge official FAQ; Hard Rock Hotel Riviera Maya facility material.,Registered during south-carolina onboarding current-main rebase.
VEN-000352,Hard Rock Riviera Maya Convention Center,hardrockrivieramayaconventioncenter,HISTORICAL_OR_ALIAS,,,,Wichita State 2019 Cancun Challenge release; Cancun Challenge official FAQ; Hard Rock Hotel Riviera Maya facility material.,Registered during south-carolina onboarding current-main rebase.
VEN-000353,Harrah's Cherokee Center,harrahscherokeecenter,PROJECT_DISPLAY,,,,Princeton and Western Kentucky official 2021 Asheville Championship game/event material.,Registered during south-carolina onboarding current-main rebase.
VEN-000353,ExploreAsheville.com Arena,exploreashevillecomarena,HISTORICAL_OR_ALIAS,,,,Princeton and Western Kentucky official 2021 Asheville Championship game/event material.,Registered during south-carolina onboarding current-main rebase.
VEN-000084,Disney's Milk House,disneysmilkhouse,HISTORICAL_OR_ALIAS,,,,South Carolina Athletics / George Mason official 2007 Old Spice Classic event material.,Registered during south-carolina onboarding current-main rebase.
VEN-000084,Milk House,milkhouse,HISTORICAL_OR_ALIAS,,,,South Carolina Athletics / George Mason official 2007 Old Spice Classic event material.,Registered during south-carolina onboarding current-main rebase.
VEN-000354,HTC Center,htccenter,PROJECT_DISPLAY,,,,South Carolina Athletics 2017 Puerto Rico Tip-Off at Myrtle Beach announcement.,Registered during south-carolina onboarding current-main rebase.
VEN-000145,Knickerbocker Arena,knickerbockerarena,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000145,Times Union Center,timesunioncenter,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000109,Birmingham-Jefferson Convention Complex Arena,birminghamjeffersonconventioncomplexarena,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000355,Littlejohn Coliseum,littlejohncoliseum,PROJECT_DISPLAY,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000356,Orleans Arena,orleansarena,PROJECT_DISPLAY,,,,South Carolina Athletics and official Las Vegas Invitational participant material.,Registered during south-carolina onboarding current-main rebase.
VEN-000356,The Orleans Arena,theorleansarena,HISTORICAL_OR_ALIAS,,,,South Carolina Athletics and official Las Vegas Invitational participant material.,Registered during south-carolina onboarding current-main rebase.
VEN-000357,Owensboro Sportscenter,owensborosportscenter,PROJECT_DISPLAY,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000358,Puerto Vallarta International Convention Center,puertovallartainternationalconventioncenter,PROJECT_DISPLAY,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000359,Roanoke Civic Center,roanokeciviccenter,PROJECT_DISPLAY,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000324,Robins Center,robinscenter,HISTORICAL_OR_ALIAS,,,,Maryland official 1989-90 schedule and contemporary Central Fidelity Classic reporting.,Registered during south-carolina onboarding current-main rebase.
VEN-000360,Rock Hill Sports and Event Center,rockhillsportsandeventcenter,PROJECT_DISPLAY,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000187,Sandy and John Black Pavilion at Ole Miss,sandyandjohnblackpavilionatolemiss,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000197,University of Phoenix Stadium,universityofphoenixstadium,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000361,Sullivan Arena,sullivanarena,PROJECT_DISPLAY,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000280,Carolina First Arena,carolinafirstarena,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000362,University Hall,universityhall,PROJECT_DISPLAY,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000191,UVI Sports & Fitness Center,uvisportsfitnesscenter,HISTORICAL_OR_ALIAS,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000363,William and Mary Hall,williamandmaryhall,PROJECT_DISPLAY,,,,"South Carolina 2025-26 Records & History homecourt/year-by-year evidence; owner-supplied conference-tournament site reference; NCAA official attendance/site records; official schedule/host evidence for modern and NIT sites, as applicable.",Registered during south-carolina onboarding current-main rebase.
VEN-000364,Arena-Auditorium,arenaauditorium,PROJECT_DISPLAY,,,,Texas A&M official records/schedules; owner-authorized conference tournament site workbook; official NCAA tournament history; targeted venue research.,Registered during texas-a-m onboarding current-main rebase.
VEN-000365,College Park Center,collegeparkcenter,PROJECT_DISPLAY,,,,Texas A&M official records/schedules; owner-authorized conference tournament site workbook; official NCAA tournament history; targeted venue research.,Registered during texas-a-m onboarding current-main rebase.
VEN-000366,DeWare Field House,dewarefieldhouse,PROJECT_DISPLAY,,,,Texas A&M official records/schedules; owner-authorized conference tournament site workbook; official NCAA tournament history; targeted venue research.,Registered during texas-a-m onboarding current-main rebase.
VEN-000367,Lakefront Arena,lakefrontarena,PROJECT_DISPLAY,,,,Texas A&M official records/schedules; owner-authorized conference tournament site workbook; official NCAA tournament history; targeted venue research.,Registered during texas-a-m onboarding current-main rebase.
VEN-000163,Maravich Assembly Center,maravichassemblycenter,HISTORICAL_OR_ALIAS,,,,Texas A&M official records/schedules; owner-authorized conference tournament site workbook; official NCAA tournament history; targeted venue research.,Registered during texas-a-m onboarding current-main rebase.
VEN-000368,Old Gymnasium (Nevada),oldgymnasiumnevada,PROJECT_DISPLAY,,,,Texas A&M official records/schedules; owner-authorized conference tournament site workbook; official NCAA tournament history; targeted venue research.,Registered during texas-a-m onboarding current-main rebase.
VEN-000369,Redbird Arena,redbirdarena,PROJECT_DISPLAY,,,,Texas A&M official records/schedules; owner-authorized conference tournament site workbook; official NCAA tournament history; targeted venue research.,Registered during texas-a-m onboarding current-main rebase.
VEN-000370,Schollmaier Arena,schollmaierarena,PROJECT_DISPLAY,,,,Texas A&M official records/schedules; owner-authorized conference tournament site workbook; official NCAA tournament history; targeted venue research.,Registered during texas-a-m onboarding current-main rebase.
VEN-000273,The Super Pit,thesuperpit,HISTORICAL_OR_ALIAS,,,,Texas A&M official records/schedules; owner-authorized conference tournament site workbook; official NCAA tournament history; targeted venue research.,Registered during texas-a-m onboarding current-main rebase.
VEN-000371,Eugenio Guerra Sports Complex,eugenioguerrasportscomplex,PROJECT_DISPLAY,,,,"Ole Miss official 1998 Puerto Rico Holiday Classic notes identify Eugenio Guerra Sports Complex at Bayamon, Puerto Rico; Ohio State and Ole Miss official championship records establish the Dec. 23 title game in the tournament.","Physical venue used for the 1998 Puerto Rico Holiday Classic; source materials variously describe the tournament locality as San Juan and Bayamon, Puerto Rico."
VEN-000372,Met Center,metcenter,PROJECT_DISPLAY,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000373,Gill Coliseum,gillcoliseum,PROJECT_DISPLAY,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000306,Matt Knight Arena,mattknightarena,HISTORICAL_OR_ALIAS,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000374,Selland Arena,sellandarena,PROJECT_DISPLAY,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000375,Intuit Dome,intuitdome,PROJECT_DISPLAY,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000376,The Forum,theforum,PROJECT_DISPLAY,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000143,Kansas City Municipal Auditorium,kansascitymunicipalauditorium,HISTORICAL_OR_ALIAS,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000377,Thomas & Mack Center,thomasmackcenter,PROJECT_DISPLAY,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000378,Dee Glen Smith Spectrum,deeglensmithspectrum,PROJECT_DISPLAY,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000378,Spectrum,spectrum,HISTORICAL_OR_ALIAS,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000379,Gersten Pavilion,gerstenpavilion,PROJECT_DISPLAY,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000118,L.A. Sports Arena,lasportsarena,HISTORICAL_OR_ALIAS,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000118,Los Angeles Sports Arena,losangelessportsarena,HISTORICAL_OR_ALIAS,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000380,Lyon Center,lyoncenter,PROJECT_DISPLAY,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000381,Pan-Pacific Auditorium,panpacificauditorium,PROJECT_DISPLAY,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000043,Qwest Center Omaha,qwestcenteromaha,HISTORICAL_OR_ALIAS,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000043,CenturyLink Center Omaha,centurylinkcenteromaha,HISTORICAL_OR_ALIAS,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000237,First Union Center,firstunioncenter,HISTORICAL_OR_ALIAS,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000382,Smith Fieldhouse,smithfieldhouse,PROJECT_DISPLAY,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000110,RBC Center,rbccenter,HISTORICAL_OR_ALIAS,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000013,ARCO Arena II,arcoarenaii,HISTORICAL_OR_ALIAS,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000013,Sleep Train Arena,sleeptrainarena,HISTORICAL_OR_ALIAS,,,,USC official schedule/record book; owner-authorized USC-relevant conference-tournament workbook where applicable; targeted NCAA/postseason institutional research.,Registered during usc onboarding current-main rebase.
VEN-000383,Torodome,torodome,PROJECT_DISPLAY,,,,USC year-by-year raw CSUDH notation; contemporary Los Angeles Times temporary-home reporting; Cal State Dominguez Hills Athletics official facility identity.,Registered during usc onboarding current-main rebase.
VEN-000383,The Gymnasium,thegymnasium,HISTORICAL_OR_ALIAS,,,,USC year-by-year raw CSUDH notation; contemporary Los Angeles Times temporary-home reporting; Cal State Dominguez Hills Athletics official facility identity.,Registered during usc onboarding current-main rebase.
VEN-000383,CSUDH Gymnasium,csudhgymnasium,HISTORICAL_OR_ALIAS,,,,USC year-by-year raw CSUDH notation; contemporary Los Angeles Times temporary-home reporting; Cal State Dominguez Hills Athletics official facility identity.,Registered during usc onboarding current-main rebase.
VEN-000370,Daniel-Meyer Coliseum,danielmeyercoliseum,HISTORICAL_OR_ALIAS,,,,Oregon official record-book year-by-year/postseason evidence; owner-authorized Oregon conference-tournament site reference where applicable; official Oregon completed-season schedule; established current-main physical venue registry for identity comparison.,Registered during oregon onboarding current-main rebase.
VEN-000306,MKA,mka,HISTORICAL_OR_ALIAS,,,,Oregon record book/official facility history: Matthew Knight Arena replaced McArthur Court and opened for Oregon men’s basketball on 2011-01-13 vs USC.,Registered during oregon onboarding current-main rebase.
VEN-000126,Mac Court,maccourt,HISTORICAL_OR_ALIAS,,,,Oregon 2025-26 record book McArthur Court history: first game 1927-01-14 vs Willamette; final Oregon game 2011-01-01.,Registered during oregon onboarding current-main rebase.
VEN-000384,Men's Gymnasium,mensgymnasium,PROJECT_DISPLAY,,,,University of Oregon institutional history identifies the new Men's Gymnasium completed in 1909; contemporary Eugene Daily Guard reporting identifies the 1910-02-12 Washington State game as the new gym's opening basketball contest.,Registered during oregon onboarding current-main rebase.
VEN-000384,Men's Gym,mensgym,HISTORICAL_OR_ALIAS,,,,University of Oregon institutional history identifies the new Men's Gymnasium completed in 1909; contemporary Eugene Daily Guard reporting identifies the 1910-02-12 Washington State game as the new gym's opening basketball contest.,Registered during oregon onboarding current-main rebase.
VEN-000384,University Gymnasium,universitygymnasium,HISTORICAL_OR_ALIAS,,,,University of Oregon institutional history identifies the new Men's Gymnasium completed in 1909; contemporary Eugene Daily Guard reporting identifies the 1910-02-12 Washington State game as the new gym's opening basketball contest.,Registered during oregon onboarding current-main rebase.
VEN-000385,Old University Gymnasium,olduniversitygymnasium,PROJECT_DISPLAY,,,,University of Oregon institutional history identifies the first university gymnasium building in 1889; Oregon year-by-year home markers establish home games before the 1909 replacement.,Registered during oregon onboarding current-main rebase.
VEN-000385,University Gymnasium,universitygymnasium,HISTORICAL_OR_ALIAS,,,,University of Oregon institutional history identifies the first university gymnasium building in 1889; Oregon year-by-year home markers establish home games before the 1909 replacement.,Registered during oregon onboarding current-main rebase.
VEN-000385,Old Gymnasium,oldgymnasium,HISTORICAL_OR_ALIAS,,,,University of Oregon institutional history identifies the first university gymnasium building in 1889; Oregon year-by-year home markers establish home games before the 1909 replacement.,Registered during oregon onboarding current-main rebase.
VEN-000160,Patten Gymnasium,pattengymnasium,HISTORICAL_OR_ALIAS,,,,Oregon official record-book year-by-year/postseason evidence; owner-authorized Oregon conference-tournament site reference where applicable; official Oregon completed-season schedule; established current-main physical venue registry for identity comparison.,Registered during oregon onboarding current-main rebase.
VEN-000386,Anaheim Convention Center,anaheimconventioncenter,PROJECT_DISPLAY,,,,UCLA 2025-26 Media Guide year-by-year/footnote evidence; UCLA facility history; owner-authorized conference-tournament site reference for UCLA scope; NCAA official site evidence; institutional reciprocal/archival research as documented.,Registered during ucla onboarding current-main rebase.
